No,PM_US Post
6261,0.20122770179675087
6262,0.5926982067703789
6263,0.26088269752909243
6264,0.8085707401187072
6265,0.6938048153313101
6266,0.8344126565993291
6267,0.2655437775115681
6268,0.5270477185202986
6269,0.6087440251696767
6270,0.5836821490297195
6271,0.4489755617801259
6272,0.46234550039392064
6273,0.6898133472407215
6274,0.5369960919963523
6275,0.8792983808425962
6276,0.1782305951194343
6277,0.11757113839958822
6278,0.708493579670913
6279,0.6718151174306195
6280,0.8188249510404011
6281,0.9997383673746041
6282,0.843663521913683
6283,0.9746471299109453
6284,0.37083745551103675
6285,0.17003187220287252
6286,0.9706380846259622
6287,0.45088275359901053
6288,0.6694546873938145
6289,0.2267751435897114
6290,0.12807329719520721
6291,0.023486517643664162
6292,0.9734743801932204
6293,0.4430559495403744
6294,0.4729611970184465
6295,0.7530263560984258
6296,0.07663229753467105
6297,0.2621490909020955
6298,0.2656028678060537
6299,0.07020045618261295
6300,0.6469253627076896
6301,0.2698355877657086
6302,0.417022450416461
6303,0.5921042702941747
6304,0.633588394645582
6305,0.9270179471942882
6306,0.6877266902664777
6307,0.3124079655910398
6308,0.16652584711609597
6309,0.09103916394268285
6310,0.9128238349657422
6311,0.2981002361953483
6312,0.25251961377907517
6313,0.3628597643141811
6314,0.4746302680678811
6315,0.37691725347126115
6316,0.3392405035892243
6317,0.04149898647257966
6318,0.33688668716856396
6319,0.14960398481731607
6320,0.9278523044516296
6321,0.9344932080352581
6322,0.7139957904965603
6323,0.9703358423196446
6324,0.5085645744996906
6325,0.025532129476288357
6326,0.9022279380376289
6327,0.855463377980262
6328,0.7721550188981257
6329,0.4104380291984724
6330,0.7823244600858124
6331,0.3753779730850816
6332,0.42598506901787336
6333,0.8314264350566271
6334,0.5425914161675923
6335,0.23986827923846532
6336,0.31187648048865235
6337,0.6991825777737917
6338,0.3801546209179979
6339,0.0609285234507394
6340,0.11860200768569717
6341,0.11796333915991764
6342,0.09123567865043447
6343,0.23814773578711024
6344,0.9574603659923426
6345,0.5636490677898848
6346,0.7836648883879587
6347,0.34142137413979035
6348,0.059437977837291434
6349,0.043501823501688075
6350,0.15622199070797016
6351,0.23967032651114617
6352,0.6715620220955003
6353,0.04193980679481413
6354,0.4426764889706384
6355,0.9615972542110625
6356,0.21850181449816275
6357,0.1384034089217665
6358,0.8129383794458608
6359,0.7901488526367412
6360,0.9101005824643771
6361,0.5939196467104116
6362,0.8242234446073089
6363,0.7561445761141286
6364,0.1300962261043177
6365,0.544075598027727
6366,0.2009092540172257
6367,0.37060595041120115
6368,0.8443308726475951
6369,0.43995051233113003
6370,0.9440404560921801
6371,0.7087587127316762
6372,0.49276640685463957
6373,0.9384664853928193
6374,0.9108221759995921
6375,0.9381588425948373
6376,0.8846711355778879
6377,0.8619935767316023
6378,0.24814807090574142
6379,0.9023515965131429
6380,0.30204658217987423
6381,0.819387067220526
6382,0.7525621965593864
6383,0.9107838666929234
6384,0.599133874394703
6385,0.463378335775242
6386,0.4907843070424164
6387,0.4227589457461196
6388,0.8974738481661564
6389,0.7139262551601943
6390,0.4298772664959686
6391,0.2022520231949
6392,0.5150896964325552
6393,0.5702439561626228
6394,0.9702074043296092
6395,0.5644188362814095
6396,0.3603938759160453
6397,0.5036155156466976
6398,0.7723159504242983
6399,0.9416844656446712
6400,0.5928598363639761
6401,0.34324407637467313
6402,0.15225909867776932
6403,0.9523949504326216
6404,0.1491211605509254
6405,0.09822701886004603
6406,0.5660167378796268
6407,0.7681790971596849
6408,0.6216559484102719
6409,0.5430641526868686
6410,0.21854268909383956
6411,0.21779558847525482
6412,0.8716110977050404
6413,0.8820048060281422
6414,0.4194920753692719
6415,0.7952599034104254
6416,0.4302059095937504
6417,0.9857036408318176
6418,0.05824568493728988
6419,0.022015395260374437
6420,0.23699566391034343
6421,0.2039448848431602
6422,0.4113828913423214
6423,0.018554074564549494
6424,0.5362936844090641
6425,0.14587912632815392
6426,0.3991733502970498
6427,0.3642141831109955
6428,0.39648820910443894
6429,0.32362335209375426
6430,0.7116245307921034
6431,0.7776021497265511
6432,0.6173642502538867
6433,0.27870968103290317
6434,0.8792673717598319
6435,0.9927433649698144
6436,0.25014607285651924
6437,0.6475443491549779
6438,0.6035181823573096
6439,0.4935410865215003
6440,0.08636816957988191
6441,0.1415676077640784
6442,0.5587262593681308
6443,0.06586483362342943
6444,0.9570930606435394
6445,0.2886321498009622
6446,0.13569363906892973
6447,0.39625381162983453
6448,0.833725748730519
6449,0.5341411697047623
6450,0.2370816716487043
6451,0.08938840869193798
6452,0.0899533872752456
6453,0.045815201802266725
6454,0.11881564414858459
6455,0.7515601144616105
6456,0.1682255486089158
6457,0.2015139855358583
6458,0.24722945845946687
6459,0.4137336957155482
6460,0.4648972500539439
6461,0.7877529322805629
6462,0.4003450285369342
6463,0.0461826373606794
6464,0.20455880454422948
6465,0.09246200333709997
6466,0.33080326352880596
6467,0.2791803661961689
6468,0.7973008268989057
6469,0.2600490904857038
6470,0.09490044267066622
6471,0.7786391083811462
6472,0.9742774722267687
6473,0.5739651814349723
6474,0.25831127937123044
6475,0.12155285838136398
6476,0.3911453746852229
6477,0.7655503437965803
6478,0.3845527720586229
6479,0.422792230502411
6480,0.981761950699345
6481,0.5086414917785907
6482,0.7749704857644096
6483,0.0933928285268566
6484,0.034933447560174025
6485,0.8586313975486185
6486,0.41997058556917866
6487,0.8936576766999406
6488,0.02485344882970386
6489,0.6954408778613402
6490,0.7231137142365597
6491,0.14315128547587208
6492,0.8856292424245584
6493,0.16400613811668452
6494,0.33062537683252413
6495,0.9728506606529598
6496,0.4879038128713067
6497,0.17420800244318302
6498,0.1698263985498184
6499,0.6068355636224156
6500,0.23784038246548456
6501,0.5989164251439653
6502,0.8035461711506487
6503,0.6875553227358019
6504,0.41039585764839004
6505,0.5856707038065645
6506,0.06392070602312694
6507,0.5783468635344708
6508,0.7429380210814528
6509,0.5748230249860591
6510,0.09501804559102645
6511,0.5358004419161767
6512,0.9424362025028264
6513,0.607202326244535
6514,0.017892545147611627
6515,0.6377138910599262
6516,0.3243610949176816
6517,0.7949121102082025
6518,0.6993336965078505
6519,0.35361166568492364
6520,0.22931815848105952
6521,0.9999666951438424
6522,0.3658068312902184
6523,0.9614687097510114
6524,0.3738265946159679
6525,0.5163707361628787
6526,0.4214726179917837
6527,0.3096358704918274
6528,0.4788803470421997
6529,0.6025530324991126
6530,0.9359488068703717
6531,0.22424481033068178
6532,0.5895837098980157
6533,0.8386390137064342
6534,0.45333378111237566
6535,0.3535678666384715
6536,0.2728940142962779
6537,0.9591172916193059
6538,0.5400455934460171
6539,0.3341226107324754
6540,0.4374787315671823
6541,0.5898005268411237
6542,0.3941498428752841
6543,0.02934034138213626
6544,0.6721292186917387
6545,0.12783367520258393
6546,0.3933694958044863
6547,0.22991145598609164
6548,0.9206503343182951
6549,0.635181176861393
6550,0.439442773102123
6551,0.172356567006414
6552,0.655804197897079
6553,0.43239040463859435
6554,0.23971902869875428
6555,0.2112755241858726
6556,0.509292453373209
6557,0.36179955235712313
6558,0.9916390491790693
6559,0.7194291866957683
6560,0.5224086562266304
6561,0.025275276044548156
6562,0.9840427600969484
6563,0.18775602642481504
6564,0.6161003720868636
6565,0.3600280924295739
6566,0.9333674793339274
6567,0.3054111412626871
6568,0.33533836364584035
6569,0.7471166184729019
6570,0.10350147647610608
6571,0.056895968828850285
6572,0.4763350427827697
6573,0.8629667791923441
6574,0.7623030428795929
6575,0.8295154631373526
6576,0.19754837808605585
6577,0.7090630581766674
6578,0.7868831447288223
6579,0.154237423749234
6580,0.6006813103274766
6581,0.07394317663272765
6582,0.06707083419907922
6583,0.8605521740857692
6584,0.775951883889716
6585,0.33970990421608793
6586,0.42154337127424946
6587,0.048666403716784545
6588,0.7667754264679091
6589,0.5351911809284626
6590,0.9772226884131504
6591,0.2540852495976831
6592,0.5894580553703244
6593,0.0700967220197748
6594,0.5278891415488169
6595,0.7569034863448315
6596,0.5271112062359568
6597,0.6149771606018755
6598,0.5753061474035354
6599,0.36656743372904543
6600,0.3527545462493349
6601,0.8595637589960197
6602,0.36137723539780053
6603,0.1359267477237901
6604,0.5795579634078705
6605,0.7440126671436341
6606,0.8181119841743578
6607,0.23732720415047126
6608,0.2756772435473335
6609,0.989768175604492
6610,0.23793840563435253
6611,0.1398920839782748
6612,0.9089479721521222
6613,0.9621735673470688
6614,0.47756591470450027
6615,0.8644078522397755
6616,0.25078259964247607
6617,0.09453517536877021
6618,0.5004629550013203
6619,0.9364710707059645
6620,0.3450580617478348
6621,0.5762945895524669
6622,0.3238719091769867
6623,0.8931450412871436
6624,0.01620379756735968
6625,0.39850439899544
6626,0.686922664103754
6627,0.8625518489822721
6628,0.8741024589567974
6629,0.15351234052187002
6630,0.4221304250801067
6631,0.7308271023585139
6632,0.501823338173071
6633,0.9311555020927514
6634,0.36943870801430156
6635,0.9901693678906949
6636,0.22900842257081122
6637,0.7503883894977889
6638,0.9042877319661192
6639,0.6558518075008104
6640,0.030754813881911924
6641,0.19123736332143537
6642,0.283229138021879
6643,0.7884617788123464
6644,0.039778663928619284
6645,0.25834735597858327
6646,0.7972190215707571
6647,0.11992140725751033
6648,0.033888152829464446
6649,0.4008987786076573
6650,0.8344292907869892
6651,0.07694988590378982
6652,0.34178389275949195
6653,0.11746304975072164
6654,0.9087869978351435
6655,0.5163624442180927
6656,0.18236663016402122
6657,0.4480087084165013
6658,0.8823032602344102
6659,0.5279253351094012
6660,0.608269769116703
6661,0.6670392630528553
6662,0.3274842619660854
6663,0.0875476329207957
6664,0.9382380310641733
6665,0.044395572763988644
6666,0.8555425835560496
6667,0.6314499416394879
6668,0.5114203266628308
6669,0.3153801631189682
6670,0.45913683430658425
6671,0.5633639935156026
6672,0.025320267304120292
6673,0.5283948495119434
6674,0.5479766246566992
6675,0.8394069998222206
6676,0.6138309374758717
6677,0.5479551747380619
6678,0.7881724828543314
6679,0.6331814462216314
6680,0.8681602247887809
6681,0.507339089681968
6682,0.28493151900294944
6683,0.5470049993866021
6684,0.32905370963076586
6685,0.20625494016167378
6686,0.45846823549315074
6687,0.3559375629908301
6688,0.671116233925919
6689,0.7316955209138226
6690,0.3329536857770129
6691,0.9520243226731967
6692,0.1400506771504697
6693,0.9841434286460438
6694,0.4805779614915774
6695,0.2360902955979156
6696,0.23594146240947989
6697,0.7032435228597408
6698,0.5420074454251943
6699,0.7397841545464762
6700,0.7469853215945668
6701,0.35672610163797613
6702,0.1200641427723742
6703,0.210478877571474
6704,0.028337926436763583
6705,0.13690327413142755
6706,0.3308361451865798
6707,0.49266145534088135
6708,0.9830816701016765
6709,0.9922004739721723
6710,0.7049235244133364
6711,0.8477400818448347
6712,0.8618482888393313
6713,0.9341304820307974
6714,0.8747176055960552
6715,0.6000341581352253
6716,0.7320905027933298
6717,0.31280182125038103
6718,0.14414524838701281
6719,0.7103299887893386
6720,0.45406439575362023
6721,0.5771679548174613
6722,0.03628336177859903
6723,0.7321409064825793
6724,0.35022534521428805
6725,0.10798790565942396
6726,0.36223462462481937
6727,0.2971371911862575
6728,0.773969955903473
6729,0.15487448421420968
6730,0.8554551862554316
6731,0.36634213020822026
6732,0.6435211687874466
6733,0.2927902816455972
6734,0.6679154438032538
6735,0.2063740874084421
6736,0.7344010869771584
6737,0.3767124452487205
6738,0.98246876640992
6739,0.867021133572101
6740,0.04569327973279291
6741,0.38335783067020723
6742,0.6831203813353464
6743,0.014285029519375825
6744,0.09566718425141063
6745,0.11775933080881251
6746,0.1929656356129279
6747,0.14974934373805004
6748,0.5230100049599273
6749,0.35437725311177415
6750,0.47890604451765895
6751,0.19444579461716505
6752,0.47953556319639934
6753,0.9165649926086138
6754,0.3917355426821535
6755,0.06674117826483861
6756,0.6557182959937735
6757,0.717655642212346
6758,0.19227827089392902
6759,0.9744735735966304
6760,0.9169661443816232
6761,0.9187451014789961
6762,0.03582940939131596
6763,0.15428997590579774
6764,0.8611055614418556
6765,0.5607792997314383
6766,0.9475965994027147
6767,0.23809779635164685
6768,0.060120149760470976
6769,0.034324096497599155
6770,0.9814755242477979
6771,0.67303510689529
6772,0.11401726719912231
6773,0.3801489030708798
6774,0.8927325594255069
6775,0.3652781320276014
6776,0.6638897769509474
6777,0.239427138139783
6778,0.8023728820735045
6779,0.307005433712486
6780,0.29929514346469455
6781,0.5468955179681767
6782,0.16991789729886442
6783,0.40347263296364444
6784,0.6791705803420208
6785,0.9679643937892115
6786,0.2644135252859654
6787,0.0503887446716903
6788,0.8556473434286346
6789,0.7943768553314188
6790,0.10941169005608098
6791,0.6865749514174793
6792,0.9565860579157105
6793,0.33099213667120764
6794,0.18152376128654946
6795,0.18752591675371855
6796,0.6865845526048227
6797,0.8481792907417953
6798,0.4935098715938815
6799,0.7684935606669615
6800,0.49865638844551463
6801,0.6775320821063398
6802,0.9933727014138082
6803,0.2519959929898792
6804,0.8536854915304372
6805,0.7887531456634025
6806,0.4598402809561084
6807,0.2757864021926404
6808,0.5409002772027848
6809,0.7930252862727584
6810,0.8043392661419811
6811,0.3322818953352429
6812,0.13056008226577476
6813,0.30613306327850076
6814,0.6989597285399068
6815,0.8130628553970795
6816,0.7394297120203777
6817,0.6080484096576161
6818,0.6084653358624289
6819,0.888112493198175
6820,0.6375134708241801
6821,0.9734961739528325
6822,0.26490964383874405
6823,0.7086540482340279
6824,0.05722988013729169
6825,0.6705305734234639
6826,0.5507441980388466
6827,0.9344088511096537
6828,0.6024344456984131
6829,0.1734893508731178
6830,0.8257055250786204
6831,0.28977672850906877
6832,0.10963131011407656
6833,0.01558504091427071
6834,0.6627728996785781
6835,0.5093540487295551
6836,0.8149894221155782
6837,0.9005716651541829
6838,0.5659378971137224
6839,0.4009897227283299
6840,0.9427709382556866
6841,0.21342484444322707
6842,0.901010392710941
6843,0.46611570032171423
6844,0.15682759475865127
6845,0.7382539032907653
6846,0.6665759876154904
6847,0.8242613854437558
6848,0.9553591877720058
6849,0.8677021239333417
6850,0.024361280670434193
6851,0.3183795772246977
6852,0.05103463800480734
6853,0.06419884665375652
6854,0.9777814119555814
6855,0.9298523608164946
6856,0.474166108361296
6857,0.7893004845086345
6858,0.7870302655467059
6859,0.9474896999199012
6860,0.4313380614290745
6861,0.19461830555527104
6862,0.7492764142971815
6863,0.7261412110394379
6864,0.9845716179376771
6865,0.8914550605211667
6866,0.7569426434883771
6867,0.8721994710325585
6868,0.415851633199915
6869,0.18370731001842489
6870,0.4662206768981846
6871,0.9349246122850641
6872,0.13913912625156688
6873,0.5635616044700236
6874,0.47846960303488373
6875,0.8677503032394657
6876,0.18584946453506768
6877,0.6345097008836481
6878,0.09149797937664073
6879,0.12862908593020106
6880,0.023330344935036273
6881,0.555197125986478
6882,0.8322173528715712
6883,0.8150525957205245
6884,0.24990150632196895
6885,0.6758484943822216
6886,0.4468071198694601
6887,0.788337770237711
6888,0.10524624466129595
6889,0.8166571438424549
6890,0.44240437497233354
6891,0.9355871526283568
6892,0.04720237698348606
6893,0.3022991137068093
6894,0.4063766664003067
6895,0.409779057420141
6896,0.6398822119176708
6897,0.38449115114404064
6898,0.7027730940337412
6899,0.8376233417212028
6900,0.51677321528194
6901,0.7110954162482203
6902,0.49561344315404576
6903,0.3787042977693089
6904,0.6906687183344589
6905,0.9589831023603921
6906,0.7594400481993542
6907,0.1992965581561893
6908,0.6385827002684138
6909,0.39636926156165375
6910,0.625988684728468
6911,0.6509887766183252
6912,0.5068209259803169
6913,0.18769827102522663
6914,0.4706678970805379
6915,0.3765880312221557
6916,0.7543024246386886
6917,0.6378919286732164
6918,0.09770506412096724
6919,0.8138533485650776
6920,0.0947261478711553
6921,0.391365737442136
6922,0.4290505570855966
6923,0.5608472353368885
6924,0.39404482383404027
6925,0.42852004532293264
6926,0.8613540352996214
6927,0.4755995255722154
6928,0.6479074835848695
6929,0.7009283600522012
6930,0.7991169779890391
6931,0.7039727687558737
6932,0.5850825656531781
6933,0.40486528180334613
6934,0.08762362244927258
6935,0.4946338434685573
6936,0.7886057747456144
6937,0.7850420626527611
6938,0.37344602394164395
6939,0.25319660409332456
6940,0.8431630741320125
6941,0.09687844982105998
6942,0.8721899017427059
6943,0.028523530896201743
6944,0.7681323884634477
6945,0.5637291009336588
6946,0.1726404824429868
6947,0.15328775490034263
6948,0.2541073333760234
6949,0.1027953862212696
6950,0.8028714145518798
6951,0.492785597039636
6952,0.19601176018749733
6953,0.9044387049349971
6954,0.4651229811375964
6955,0.956340463386739
6956,0.6891348367566106
6957,0.25781965017705466
6958,0.427074548965788
6959,0.7713142628385595
6960,0.9397545499933321
6961,0.5353541559318997
6962,0.8082813767123401
6963,0.015986777461950208
6964,0.4068387295809558
6965,0.2723946991080768
6966,0.8885313412300789
6967,0.0681573891199192
6968,0.9330295077432168
6969,0.730097022822469
6970,0.009295648644600973
6971,0.4744750037248531
6972,0.3299451177046343
6973,0.4829279423785182
6974,0.35286557176977307
6975,0.5572961707321991
6976,0.24098002873000746
6977,0.15565680503475865
6978,0.8511097171747192
6979,0.9754036831605599
6980,0.8744366987277382
6981,0.4571947130719398
6982,0.4948265551832455
6983,0.6096419786096376
6984,0.6836029867807608
6985,0.9958284547370977
6986,0.8650091413364491
6987,0.005323144255126255
6988,0.6261993682339745
6989,0.4120509693009833
6990,0.9397339606405586
6991,0.2342072074038023
6992,0.1315902268733995
6993,0.9861756295558588
6994,0.31617651524768586
6995,0.02843855949169627
6996,0.26670383314807933
6997,0.32916530868899185
6998,0.7987100370758841
6999,0.0175061911633958
7000,0.5957246017538866
7001,0.6952508260024743
7002,0.44102306184401685
7003,0.5147026277704292
7004,0.9501784025500261
7005,0.560781814761084
7006,0.8430194016686208
7007,0.9271750622905766
7008,0.680422382212462
7009,0.8357127099910419
7010,0.7458329478974537
7011,0.10162158498959006
7012,0.5993377396084152
7013,0.4029746485056014
7014,0.26141652260068193
7015,0.9224291765379875
7016,0.2687950930159575
7017,0.5496399506931224
7018,0.47168680802025853
7019,0.0767535934862218
7020,0.23785507424903396
7021,0.2565159679192516
7022,0.20209413661926157
7023,0.6394231078004834
7024,0.39598976865683344
7025,0.907452135040659
7026,0.20137212436735985
7027,0.6000895483492104
7028,0.20221478924162195
7029,0.6627292844911756
7030,0.14911395906054126
7031,0.3091954715174918
7032,0.45733665012296987
7033,0.47099832122461505
7034,0.6780662557366343
7035,0.1634662267835495
7036,0.22800977652478438
7037,0.21192905217673186
7038,0.7157647890566394
7039,0.614928938500961
7040,0.2258224157897506
7041,0.5413525082333538
7042,0.9426207747591526
7043,0.07104288912737722
7044,0.7289274969613209
7045,0.17225453089668374
7046,0.8372909539260068
7047,0.20632935212021697
7048,0.9524729779446364
7049,0.4019558173375033
7050,0.3315839546899536
7051,0.09140867545234188
7052,0.07950509862827826
7053,0.8449071829347372
7054,0.3542808083624768
7055,0.9837229544147498
7056,0.8432167812517153
7057,0.7040449012875323
7058,0.43011652010209733
7059,0.040878146838847496
7060,0.9522982702533993
7061,0.4958162413489343
7062,0.04251553651467144
7063,0.6425891625362975
7064,0.2843479592531887
7065,0.706565092210748
7066,0.4939752658304887
7067,0.9130439340031907
7068,0.4198253825017808
7069,0.6700014074719468
7070,0.09904460691308747
7071,0.28387541176157616
7072,0.3056538041537391
7073,0.9700451961311515
7074,0.8689286429918861
7075,0.09930579155644681
7076,0.7910198843639774
7077,0.22235363637056726
7078,0.7856210678776143
7079,0.09436721095761014
7080,0.9946665502131604
7081,0.6087634791946346
7082,0.6875496042489782
7083,0.8286843028742711
7084,0.4884405434356277
7085,0.7887932019754023
7086,0.21499904126550606
7087,0.9694926166141684
7088,0.7640541807043308
7089,0.633952516243096
7090,0.3348787229791116
7091,0.4279585589564494
7092,0.8639774174371148
7093,0.2511492958867212
7094,0.8953903985680701
7095,0.8677616281492821
7096,0.8472640498766661
7097,0.48146193810364424
7098,0.5031152982180658
7099,0.45953918335581223
7100,0.26368279237875225
7101,0.9510695811901989
7102,0.6315336809315031
7103,0.2192669790810805
7104,0.8011154102129813
7105,0.23966580318460884
7106,0.9620601326506454
7107,0.9807096251090738
7108,0.07690498334126827
7109,0.8619602087513927
7110,0.5514092087170556
7111,0.37649434483483535
7112,0.7042525981805016
7113,0.23548133831912132
7114,0.8112326048311782
7115,0.7374908919567922
7116,0.3586548734961319
7117,0.2711799820992733
7118,0.8449795434306514
7119,0.26111911333678195
7120,0.39324286601080394
7121,0.3066099265235275
7122,0.05140982703534247
7123,0.8198133523001425
7124,0.37901118218894625
7125,0.8781732731440276
7126,0.5620434415920562
7127,0.0357013625242264
7128,0.9099226126906346
7129,0.3968524403906113
7130,0.757577523250939
7131,0.0105715720240942
7132,0.17343387118616793
7133,0.9202637550591257
7134,0.2880022301573488
7135,0.9369199833220926
7136,0.13358720543019797
7137,0.5280210977681646
7138,0.41313993063266086
7139,0.23791704923806423
7140,0.1456295484826785
7141,0.44799941024786505
7142,0.6469785501346695
7143,0.8719979497406637
7144,0.1202730113971402
7145,0.8673819416383691
7146,0.2554158749041958
7147,0.3476357762018374
7148,0.20252186532978056
7149,0.9712770652969608
7150,0.9153664148324836
7151,0.3703610112058552
7152,0.2489220954138076
7153,0.34937721270227184
7154,0.4871245347377833
7155,0.2714241595729895
7156,0.9333156933961282
7157,0.012519690470774836
7158,0.6172106123008498
7159,0.32330779512330743
7160,0.07642730832585276
7161,0.4139036904996998
7162,0.39486873191608174
7163,0.28991485835489506
7164,0.8440641119587167
7165,0.8955010603537088
7166,0.7171283624191586
7167,0.7071060238875858
7168,0.6494311479586354
7169,0.2239001591780444
7170,0.24922576204535896
7171,0.7955118525712552
7172,0.1325408287080776
7173,0.24760282997612693
7174,0.14708632094443586
7175,0.4308249621220068
7176,0.38228279271719423
7177,0.7283997528383415
7178,0.6146026122516008
7179,0.03360355233945622
7180,0.4265977683782627
7181,0.6929625743521423
7182,0.11361292418180413
7183,0.916982494668227
7184,0.9044007921655569
7185,0.7296175931676979
7186,0.3321167977657148
7187,0.4553986969787789
7188,0.04067182527483404
7189,0.5468570748784878
7190,0.39927149626619407
7191,0.7417354143139636
7192,0.08614232963820134
7193,0.43788126825179463
7194,0.43188325691314056
7195,0.41033796750022544
7196,0.10175758023250314
7197,0.8375679061365146
7198,0.2839993099825866
7199,0.2903016301107222
7200,0.46638791931420787
7201,0.47291405108569984
7202,0.361576399692901
7203,0.5084296158711732
7204,0.9574929484674656
7205,0.06911110204166238
7206,0.3302301135121959
7207,0.29962559889518825
7208,0.3513622752504719
7209,0.5466360887575381
7210,0.08949723403609156
7211,0.29507003396471576
7212,0.9023106980566391
7213,0.4308364567424494
7214,0.30765854014505667
7215,0.12251843617501879
7216,0.8699710908220424
7217,0.7213216192399283
7218,0.6353027758144144
7219,0.0010352574965035721
7220,0.5821813772132254
7221,0.7852147751108255
7222,0.7908520617859428
7223,0.26278177436192407
7224,0.12340910425931095
7225,0.601010509110554
7226,0.3602869414204831
7227,0.8669299046287265
7228,0.30459571913075645
7229,0.21304705599146356
7230,0.5281199937948019
7231,0.0439588264680395
7232,0.3243574210794252
7233,0.8761202300211659
7234,0.471389823874902
7235,0.302867672101895
7236,0.6098030525272159
7237,0.5260447246701855
7238,0.056681414229029836
7239,0.3373916596887695
7240,0.5913691755314944
7241,0.316996727366736
7242,0.8451112058873947
7243,0.18200518790534514
7244,0.6106641136801584
7245,0.16908085190529676
7246,0.743712564392828
7247,0.19519289262413697
7248,0.26652536270858884
7249,0.7638177467137527
7250,0.6966651896677567
7251,0.809638675459207
7252,0.48764087969899506
7253,0.5178766030556479
7254,0.2596857446827304
7255,0.0575880807384469
7256,0.08161165446165863
7257,0.7332929226318606
7258,0.8198951918650818
7259,0.8709204016079405
7260,0.0641788835648689
7261,0.06922854699112113
7262,0.2552189582276465
7263,0.3258050158236766
7264,0.7375331966940695
7265,0.6258918158100905
7266,0.013121918063682125
7267,0.1582383387367694
7268,0.985252657348898
7269,0.5240119784887588
7270,0.43253779401325476
7271,0.4334968841332032
7272,0.7157154196003381
7273,0.5164624955352117
7274,0.7998054460533204
7275,0.41456054932426367
7276,0.4076082773084032
7277,0.7795457113064581
7278,0.3916710950764505
7279,0.23973960313733045
7280,0.030499564650801614
7281,0.15821261473434756
7282,0.4279933915176596
7283,0.5417399156505734
7284,0.052127820799587776
7285,0.45220283294636887
7286,0.34246944725359263
7287,0.6789187676662365
7288,0.8158196719157289
7289,0.5538758820775916
7290,0.1976732050290717
7291,0.9131960923922606
7292,0.4104499583374033
7293,0.42103267442167436
7294,0.04667573843125006
7295,0.01811931186869331
7296,0.02578670613287315
7297,0.15244179656978152
7298,0.045463927279017935
7299,0.5990666401589672
7300,0.2840214327653565
7301,0.15547686757792567
7302,0.8479499051614603
7303,0.3178109010154002
7304,0.4927497100283401
7305,0.51088331844908
7306,0.31022354083324855
7307,0.23832974240857852
7308,0.7413668041172018
7309,0.8754019640509082
7310,0.30055162805486146
7311,0.1499823509435927
7312,0.524953322058486
7313,0.19581937880535494
7314,0.9111976782351707
7315,0.026563941691180704
7316,0.40736313647178624
7317,0.7770795312749463
7318,0.4945406985382731
7319,0.446508283820787
7320,0.28869922405821413
7321,0.35451969331360733
7322,0.37391047234860864
7323,0.197417646155566
7324,0.5110735091664798
7325,0.5985959704193536
7326,0.8462796477386276
7327,0.06547777991541892
7328,0.0429025625347248
7329,0.7179832812626098
7330,0.0016089519607597191
7331,0.035260861505111984
7332,0.9658115630652165
7333,0.31929203630206704
7334,0.21757110800137347
7335,0.29695206704837984
7336,0.21683569279423776
7337,0.6173506354777257
7338,0.9513621631903028
7339,0.13068530171442905
7340,0.651203869180047
7341,0.029494180191800057
7342,0.3598598228927564
7343,0.7714204967931905
7344,0.27209926926120764
7345,0.5162234973004953
7346,0.9877840631170585
7347,0.5942025657581179
7348,0.567387956963331
7349,0.9160997024727583
7350,0.400202253136167
7351,0.037064887653119216
7352,0.028170571060730287
7353,0.06877456273548277
7354,0.03323076933495672
7355,0.540047368049311
7356,0.40520887520475635
7357,0.443409425684436
7358,0.23821097409023384
7359,0.3577091615025749
7360,0.008236072278422935
7361,0.5266247827974623
7362,0.7701746729927502
7363,0.289736064849058
7364,0.2882110726799775
7365,0.44649858775048046
7366,0.6667267389291145
7367,0.7178823633860391
7368,0.6908566281701095
7369,0.5175689483704047
7370,0.7463065736178301
7371,0.8979097772520664
7372,0.5834906033589068
7373,0.05930397705063184
7374,0.3439926134252268
7375,0.9179184162544415
7376,0.9134636356981771
7377,0.7796903839747145
7378,0.3841837088815825
7379,0.4801728924631449
7380,0.49144823344931976
7381,0.33737471816298226
7382,0.21645050875449312
7383,0.8800367615179665
7384,0.5350326305490923
7385,0.12454527620981337
7386,0.49180595780202907
7387,0.630836969611253
7388,0.08614871498597998
7389,0.6305389840930564
7390,0.5223750008831027
7391,0.4043331801325024
7392,0.19676957187485333
7393,0.057387433852284286
7394,0.21674097386390512
7395,0.2836287893795242
7396,0.05909459977987519
7397,0.5594023022919354
7398,0.5488481682535341
7399,0.9796631142697532
7400,0.8719223480053688
7401,0.4828930907992425
7402,0.4026708025189133
7403,0.9538697413768923
7404,0.30165891509464327
7405,0.3304103226793764
7406,0.09110336579278022
7407,0.9337001448797764
7408,0.367769601989141
7409,0.7061536193490487
7410,0.9104817053827418
7411,0.7138856138823801
7412,0.5465087867671978
7413,0.01926586815097997
7414,0.2284584768996235
7415,0.8441805376679175
7416,0.4973338796162575
7417,0.05609512145401829
7418,0.9076904363926959
7419,0.9681636760262333
7420,0.08729365887054363
7421,0.43918628812722627
7422,0.32938919023325164
7423,0.8923314881765024
7424,0.695780267194469
7425,0.6957004264336747
7426,0.7947460012634349
7427,0.7696625323570673
7428,0.49887509836015465
7429,0.9966877712457136
7430,0.15946778958327157
7431,0.2743485551572228
7432,0.1718937963170416
